547318,4/3/2018,6455 River Chase Circle ,Fulton,GA,Auction.com
,,Atlanta GA 30328,,,
,,,,,
550918,4/3/2018,816 Murrow Court ,Fulton,GA,
,,Fairburn GA 30213,,,
,,,,,
553618,4/3/2018,4287 Savannah Drive ,Fulton,GA,Auction.com
,,College Park GA 30349,,,
,,,,,
53817,5/1/2018,5710 Rock Road ,Fulton,GA,
,,Union City GA 30291,,,
,,,,,
1045610,4/3/2018,300 Mini Road ,Gordon,GA,Auction.com
,,Rydal GA 30171-1704,,,
,,,,,
535718,4/3/2018,219 Brookline Circle SE ,Gordon,GA,Auction.com
,,Calhoun GA 30701,,,
,,,,,
535818,4/3/2018,149 Brianna Boulevard N.E. ,Gordon,GA,Auction.com
,,Calhoun GA 30701,,,
,,,,,
5415117,4/3/2018,133 Kentucky Dr ,Gordon,GA,Auction.com
,,Calhoun GA 30701,,,
,,,,,
5891612,4/3/2018,118 Georgia Dr ,Gordon,GA,Auction.com
,,Calhoun GA 30701,,,
,,,,,
51404308,4/3/2018,255 Windmill Pointe ,Gwinnett,GA,Auction.com
,,Lawrenceville GA 30044,,,
,,,,,
5183817,4/3/2018,533 Macland Drive ,Gwinnett,GA,
,,Lawrenceville GA 30045,,,
,,,,,
52415410,4/3/2018,5277 Rosestone Drive ,Gwinnett,GA,
,,Lilburn GA 30047,,,
,,,,,
5217717,4/3/2018,938 Wytower Trail ,Gwinnett,GA,
,,Norcross GA 30093,,,
,,,,,
5220817,4/3/2018,4365 Millenium View Court ,Gwinnett,GA,Auction.com
,,Snellville GA 30039,,,
,,,,,
520618,4/3/2018,1827 Scholar Drive ,Gwinnett,GA,Auction.com
,,Lawrenceville GA 30044,,,
,,,,,
5167315,4/3/2018,1643 Hayden Mill Way ,Gwinnett,GA,
,,Lawrenceville GA 30043,,,
,,,,,
518517,4/3/2018,225 Camden Park Drive ,Gwinnett,GA,
,,Lawrenceville GA 30045,,,
,,,,,
5190117,4/3/2018,640 Deer Oaks Dr ,Gwinnett,GA,Auction.com
,,Lawrenceville GA 30044,,,
,,,,,
524018,4/3/2018,407 Sawyer Meadow Way ,Gwinnett,GA,Auction.com
,,Grayson GA 30017,,,
,,,,,
527318,4/3/2018,4490 Nantucket Drive SW ,Gwinnett,GA,Auction.com
,,Lilburn GA 30047,,,
,,,,,
5483215,4/3/2018,410 Martin Glen Way ,Gwinnett,GA,Auction.com
,,Lawrenceville GA 30045,,,
,,,,,
5786109,4/3/2018,912 Noble Oak Court ,Gwinnett,GA,Auction.com
,,Lawrenceville GA 30045,,,
,,,,,
5685014,4/3/2018,756 Village Manor Place ,Gwinnett,GA,Auction.com
,,Suwanee GA 30024,,,
,,,,,
534518,4/3/2018,387 Sawyer Meadow Way ,Gwinnett,GA,Auction.com
,,Grayson GA 30017,,,
,,,,,
5347317,4/3/2018,3784 Summit View Lane ,Gwinnett,GA,Auction.com
,,Snellville GA 30039,,,
,,,,,
541918,4/3/2018,4274 Fiddlers Bend ,Gwinnett,GA,Auction.com
,,Loganville GA 30052,,,
,,,,,
549818,4/3/2018,1435 Brookcrest St ,Gwinnett,GA,
,,Lawrenceville GA 30044,,,
,,,,,
550314,4/3/2018,2445 Temple Johnson Rd ,Gwinnett,GA,Auction.com
,,Snellville GA 30078,,,
,,,,,
5292316,4/3/2018,2235 Brandon Acres DR ,Gwinnett,GA,Auction.com
,,Buford GA 30519,,,
,,,,,
5571414,4/3/2018,2964 B.C. Grant Road ,Habersham,GA,Auction.com
,,Cornelia GA 30531,,,
,,,,,
549118,4/3/2018,200 Thistledown Pl ,Habersham,GA,
,,Mount Airy GA 30563,,,
,,,,,
