,,Alpharetta GA 30005,,,
,,,,,
5651314,5/1/2018,2724 Palmview SW Court ,Fulton,GA,Auction.com
,,Atlanta GA 30331,,,
,,,,,
5406715,5/1/2018,2618 Black Forest Trail ,Fulton,GA,
,,Atlanta GA 30331,,,
,,,,,
5338417,5/1/2018,1137 Sly Fox Run ,Fulton,GA,
,,Fairburn GA 30213,,,
,,,,,
548417,5/1/2018,216 Buckland Dr ,Fulton,GA,Auction.com
,,Alpharetta GA 30022,,,
,,,,,
548318,5/1/2018,706 Argonne Ave. NE ,Fulton,GA,Auction.com
,,Atlanta GA 30308,,,
,,,,,
550218,5/1/2018,964 Westmoreland Cir NW ,Fulton,GA,Auction.com
,,Atlanta GA 30318,,,
,,,,,
551818,5/1/2018,5153 McKinley Ave ,Fulton,GA,Auction.com
,,Union City GA 30291,,,
,,,,,
554818,5/1/2018,703 Gettysburg Place ,Fulton,GA,Auction.com
,,Dunwoody GA 30350,,,
,,,,,
5370517,5/1/2018,125 Meadow Court ,Fulton,GA,Auction.com
,,Fairburn GA 30213,,,
,,,,,
5389217,5/1/2018,2622 Dayview Lane ,Fulton,GA,Auction.com
,,Atlanta GA 30331,,,
,,,,,
5803712,5/1/2018,1040 Mayson Turner Road NW ,Fulton,GA,
,,Atlanta GA 30314,,,
,,,,,
579118,5/1/2018,845 Dolly Avenue ,Fulton,GA,
,,Atlanta GA 30331,,,
,,,,,
5368216,5/1/2018,367 Woodward Ave ,Fulton,GA,Auction.com
,,Atlanta GA 30312,,,
,,,,,
5340317,5/1/2018,3322 Sequoia Ave ,Fulton,GA,
,,Atlanta GA 30349,,,
,,,,,
5376517,5/1/2018,66 Huntington Road Northeast ,Fulton,GA,
,,Atlanta GA 30309,,,
,,,,,
581717,5/1/2018,4363 Yates Rd ,Fulton,GA,
,,College Park GA 30337,,,
,,,,,
586418,5/1/2018,153 Stanhope Cir NW ,Fulton,GA,
,,Atlanta GA 30314,,,
,,,,,
5850708,5/1/2018,6717 Delaware Bend ,Fulton,GA,
,,Fairburn GA 30213,,,
,,,,,
592818,5/1/2018,483 Thistle Cove ,Fulton,GA,Auction.com
,,Atlanta GA 30349,,,
,,,,,
5185917,5/1/2018,Tract 3 Big Bear Mtn ,Gilmer,GA,Auction.com
,,Ellijay GA 30540,,,
,,,,,
5392017,5/1/2018,2269 Lyons Road ,Glascock,GA,
,,Gibson GA 30810,,,
,,,,,
562318,5/1/2018,139 Winter Chase Ln ,Glynn,GA,Auction.com
,,Brunswick GA 31520,,,
,,,,,
5648314,5/1/2018,2505 Bartow St ,Glynn,GA,
,,Brunswick GA 31520,,,
,,,,,
5355917,5/1/2018,157 Maggie's Ridge Road ,Glynn,GA,
,,Brunswick GA 31525,,,
,,,,,
575717,5/1/2018,1704 Frederica Road 434 ,Glynn,GA,Auction.com
,,Saint Simons Island GA 31522,,,
,,,,,
5990812,5/1/2018,431 Brentwood Circle ,Glynn,GA,
,,Brunswick GA 31523,,,
,,,,,
5523713,5/1/2018,216 Oostanaula Bend Road ,Gordon,GA,
,,Calhoun GA 30701,,,
,,,,,
566018,5/1/2018,231 Jasper Street ,Gordon,GA,Auction.com
,,Fairmount GA 30139,,,
,,,,,
558917,5/1/2018,4898D Highway 53 SE ,Gordon,GA,Auction.com
,,Calhoun GA 30701,,,
,,,,,
5106017,5/1/2018,1274 Riverloch Way ,Gwinnett,GA,
,,Lawrenceville GA 30043,,,
,,,,,
5177317,5/1/2018,1053 Bailing Rd ,Gwinnett,GA,
,,Lawrenceville GA 30043,,,
,,,,,
5311314,5/1/2018,2507 Peach Shoals Cir ,Gwinnett,GA,Auction.com
,,Dacula GA 30019,,,
,,,,,
53175308,5/1/2018,1699 Little Fox Ln ,Gwinnett,GA,
,,Dacula GA 30019,,,
,,,,,
5127915,5/1/2018,355 Rosedown Way ,Gwinnett,GA,
,,Lawrenceville GA 30043,,,
,,,,,
52615108,5/1/2018,929 Rock Oak Lane ,Gwinnett,GA,Auction.com
,,Lawrenceville GA 30045,,,
,,,,,
5332014,5/1/2018,1800 Highpoint Road ,Gwinnett,GA,Auction.com
,,Snellville GA 30078,,,
